site_id,well_id,cell_type,experiment,plate,well,site,treatment,treatment_conc,treatment_class,directory,class,label
HUVEC-1_3_Z22_3,HUVEC-1_3_Z22,HUVEC,HUVEC-1,3,Z22,3,BMP-10,0.01,Growth factor,HUVEC-1/Plate3/Z22_s3,Cytokine-GF,0
HUVEC-1_3_Z22_4,HUVEC-1_3_Z22,HUVEC,HUVEC-1,3,Z22,4,BMP-10,0.01,Growth factor,HUVEC-1/Plate3/Z22_s4,Cytokine-GF,0
HUVEC-1_4_F03_1,HUVEC-1_4_F03,HUVEC,HUVEC-1,4,F03,1,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/F03_s1,Cytokine-GF,0
HUVEC-1_4_F03_2,HUVEC-1_4_F03,HUVEC,HUVEC-1,4,F03,2,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/F03_s2,Cytokine-GF,0
HUVEC-1_4_F03_3,HUVEC-1_4_F03,HUVEC,HUVEC-1,4,F03,3,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/F03_s3,Cytokine-GF,0
HUVEC-1_4_F03_4,HUVEC-1_4_F03,HUVEC,HUVEC-1,4,F03,4,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/F03_s4,Cytokine-GF,0
HUVEC-1_4_P46_1,HUVEC-1_4_P46,HUVEC,HUVEC-1,4,P46,1,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/P46_s1,Cytokine-GF,0
HUVEC-1_4_P46_2,HUVEC-1_4_P46,HUVEC,HUVEC-1,4,P46,2,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/P46_s2,Cytokine-GF,0
HUVEC-1_4_P46_3,HUVEC-1_4_P46,HUVEC,HUVEC-1,4,P46,3,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/P46_s3,Cytokine-GF,0
HUVEC-1_4_P46_4,HUVEC-1_4_P46,HUVEC,HUVEC-1,4,P46,4,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/P46_s4,Cytokine-GF,0
HUVEC-1_4_Z10_1,HUVEC-1_4_Z10,HUVEC,HUVEC-1,4,Z10,1,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/Z10_s1,Cytokine-GF,0
HUVEC-1_4_Z10_2,HUVEC-1_4_Z10,HUVEC,HUVEC-1,4,Z10,2,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/Z10_s2,Cytokine-GF,0
HUVEC-1_4_Z10_3,HUVEC-1_4_Z10,HUVEC,HUVEC-1,4,Z10,3,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/Z10_s3,Cytokine-GF,0
HUVEC-1_4_Z10_4,HUVEC-1_4_Z10,HUVEC,HUVEC-1,4,Z10,4,BMP-10,0.01,Growth factor,HUVEC-1/Plate4/Z10_s4,Cytokine-GF,0
HUVEC-2_3_AA19_1,HUVEC-2_3_AA19,HUVEC,HUVEC-2,3,AA19,1,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/AA19_s1,Cytokine-GF,0
HUVEC-2_3_AA19_2,HUVEC-2_3_AA19,HUVEC,HUVEC-2,3,AA19,2,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/AA19_s2,Cytokine-GF,0
HUVEC-2_3_AA19_3,HUVEC-2_3_AA19,HUVEC,HUVEC-2,3,AA19,3,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/AA19_s3,Cytokine-GF,0
HUVEC-2_3_AA19_4,HUVEC-2_3_AA19,HUVEC,HUVEC-2,3,AA19,4,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/AA19_s4,Cytokine-GF,0
HUVEC-2_3_M18_1,HUVEC-2_3_M18,HUVEC,HUVEC-2,3,M18,1,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/M18_s1,Cytokine-GF,0
HUVEC-2_3_M18_2,HUVEC-2_3_M18,HUVEC,HUVEC-2,3,M18,2,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/M18_s2,Cytokine-GF,0
HUVEC-2_3_M18_3,HUVEC-2_3_M18,HUVEC,HUVEC-2,3,M18,3,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/M18_s3,Cytokine-GF,0
HUVEC-2_3_M18_4,HUVEC-2_3_M18,HUVEC,HUVEC-2,3,M18,4,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/M18_s4,Cytokine-GF,0
HUVEC-2_3_W21_1,HUVEC-2_3_W21,HUVEC,HUVEC-2,3,W21,1,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/W21_s1,Cytokine-GF,0
HUVEC-2_3_W21_2,HUVEC-2_3_W21,HUVEC,HUVEC-2,3,W21,2,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/W21_s2,Cytokine-GF,0
HUVEC-2_3_W21_3,HUVEC-2_3_W21,HUVEC,HUVEC-2,3,W21,3,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/W21_s3,Cytokine-GF,0
HUVEC-2_3_W21_4,HUVEC-2_3_W21,HUVEC,HUVEC-2,3,W21,4,BMP-10,0.01,Growth factor,HUVEC-2/Plate3/W21_s4,Cytokine-GF,0
HUVEC-2_4_AE36_1,HUVEC-2_4_AE36,HUVEC,HUVEC-2,4,AE36,1,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/AE36_s1,Cytokine-GF,0
HUVEC-2_4_AE36_2,HUVEC-2_4_AE36,HUVEC,HUVEC-2,4,AE36,2,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/AE36_s2,Cytokine-GF,0
HUVEC-2_4_AE36_3,HUVEC-2_4_AE36,HUVEC,HUVEC-2,4,AE36,3,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/AE36_s3,Cytokine-GF,0
HUVEC-2_4_AE36_4,HUVEC-2_4_AE36,HUVEC,HUVEC-2,4,AE36,4,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/AE36_s4,Cytokine-GF,0
HUVEC-2_4_O09_1,HUVEC-2_4_O09,HUVEC,HUVEC-2,4,O09,1,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/O09_s1,Cytokine-GF,0
HUVEC-2_4_O09_2,HUVEC-2_4_O09,HUVEC,HUVEC-2,4,O09,2,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/O09_s2,Cytokine-GF,0
HUVEC-2_4_O09_3,HUVEC-2_4_O09,HUVEC,HUVEC-2,4,O09,3,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/O09_s3,Cytokine-GF,0
HUVEC-2_4_O09_4,HUVEC-2_4_O09,HUVEC,HUVEC-2,4,O09,4,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/O09_s4,Cytokine-GF,0
HUVEC-2_4_Z15_1,HUVEC-2_4_Z15,HUVEC,HUVEC-2,4,Z15,1,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/Z15_s1,Cytokine-GF,0
HUVEC-2_4_Z15_2,HUVEC-2_4_Z15,HUVEC,HUVEC-2,4,Z15,2,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/Z15_s2,Cytokine-GF,0
HUVEC-2_4_Z15_3,HUVEC-2_4_Z15,HUVEC,HUVEC-2,4,Z15,3,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/Z15_s3,Cytokine-GF,0
HUVEC-2_4_Z15_4,HUVEC-2_4_Z15,HUVEC,HUVEC-2,4,Z15,4,BMP-10,0.01,Growth factor,HUVEC-2/Plate4/Z15_s4,Cytokine-GF,0
HUVEC-1_1_R23_1,HUVEC-1_1_R23,HUVEC,HUVEC-1,1,R23,1,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/R23_s1,Cytokine-GF,0
HUVEC-1_1_R23_2,HUVEC-1_1_R23,HUVEC,HUVEC-1,1,R23,2,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/R23_s2,Cytokine-GF,0
HUVEC-1_1_R23_3,HUVEC-1_1_R23,HUVEC,HUVEC-1,1,R23,3,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/R23_s3,Cytokine-GF,0
HUVEC-1_1_R23_4,HUVEC-1_1_R23,HUVEC,HUVEC-1,1,R23,4,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/R23_s4,Cytokine-GF,0
HUVEC-1_1_T32_1,HUVEC-1_1_T32,HUVEC,HUVEC-1,1,T32,1,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/T32_s1,Cytokine-GF,0
HUVEC-1_1_T32_2,HUVEC-1_1_T32,HUVEC,HUVEC-1,1,T32,2,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/T32_s2,Cytokine-GF,0
HUVEC-1_1_T32_3,HUVEC-1_1_T32,HUVEC,HUVEC-1,1,T32,3,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/T32_s3,Cytokine-GF,0
HUVEC-1_1_T32_4,HUVEC-1_1_T32,HUVEC,HUVEC-1,1,T32,4,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/T32_s4,Cytokine-GF,0
HUVEC-1_1_Z12_1,HUVEC-1_1_Z12,HUVEC,HUVEC-1,1,Z12,1,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/Z12_s1,Cytokine-GF,0
HUVEC-1_1_Z12_2,HUVEC-1_1_Z12,HUVEC,HUVEC-1,1,Z12,2,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/Z12_s2,Cytokine-GF,0
HUVEC-1_1_Z12_3,HUVEC-1_1_Z12,HUVEC,HUVEC-1,1,Z12,3,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/Z12_s3,Cytokine-GF,0
HUVEC-1_1_Z12_4,HUVEC-1_1_Z12,HUVEC,HUVEC-1,1,Z12,4,BMP-10,0.1,Growth factor,HUVEC-1/Plate1/Z12_s4,Cytokine-GF,0
HUVEC-1_2_AE24_1,HUVEC-1_2_AE24,HUVEC,HUVEC-1,2,AE24,1,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/AE24_s1,Cytokine-GF,0
HUVEC-1_2_AE24_2,HUVEC-1_2_AE24,HUVEC,HUVEC-1,2,AE24,2,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/AE24_s2,Cytokine-GF,0
HUVEC-1_2_AE24_3,HUVEC-1_2_AE24,HUVEC,HUVEC-1,2,AE24,3,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/AE24_s3,Cytokine-GF,0
HUVEC-1_2_AE24_4,HUVEC-1_2_AE24,HUVEC,HUVEC-1,2,AE24,4,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/AE24_s4,Cytokine-GF,0
HUVEC-1_2_C16_1,HUVEC-1_2_C16,HUVEC,HUVEC-1,2,C16,1,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/C16_s1,Cytokine-GF,0
HUVEC-1_2_C16_2,HUVEC-1_2_C16,HUVEC,HUVEC-1,2,C16,2,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/C16_s2,Cytokine-GF,0
HUVEC-1_2_C16_3,HUVEC-1_2_C16,HUVEC,HUVEC-1,2,C16,3,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/C16_s3,Cytokine-GF,0
HUVEC-1_2_C16_4,HUVEC-1_2_C16,HUVEC,HUVEC-1,2,C16,4,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/C16_s4,Cytokine-GF,0
HUVEC-1_2_T19_1,HUVEC-1_2_T19,HUVEC,HUVEC-1,2,T19,1,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/T19_s1,Cytokine-GF,0
HUVEC-1_2_T19_2,HUVEC-1_2_T19,HUVEC,HUVEC-1,2,T19,2,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/T19_s2,Cytokine-GF,0
HUVEC-1_2_T19_3,HUVEC-1_2_T19,HUVEC,HUVEC-1,2,T19,3,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/T19_s3,Cytokine-GF,0
HUVEC-1_2_T19_4,HUVEC-1_2_T19,HUVEC,HUVEC-1,2,T19,4,BMP-10,0.1,Growth factor,HUVEC-1/Plate2/T19_s4,Cytokine-GF,0
HUVEC-2_1_G13_1,HUVEC-2_1_G13,HUVEC,HUVEC-2,1,G13,1,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G13_s1,Cytokine-GF,0
HUVEC-2_1_G13_2,HUVEC-2_1_G13,HUVEC,HUVEC-2,1,G13,2,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G13_s2,Cytokine-GF,0
HUVEC-2_1_G13_3,HUVEC-2_1_G13,HUVEC,HUVEC-2,1,G13,3,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G13_s3,Cytokine-GF,0
HUVEC-2_1_G13_4,HUVEC-2_1_G13,HUVEC,HUVEC-2,1,G13,4,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G13_s4,Cytokine-GF,0
HUVEC-2_1_G33_1,HUVEC-2_1_G33,HUVEC,HUVEC-2,1,G33,1,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G33_s1,Cytokine-GF,0
HUVEC-2_1_G33_2,HUVEC-2_1_G33,HUVEC,HUVEC-2,1,G33,2,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G33_s2,Cytokine-GF,0
HUVEC-2_1_G33_3,HUVEC-2_1_G33,HUVEC,HUVEC-2,1,G33,3,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G33_s3,Cytokine-GF,0
HUVEC-2_1_G33_4,HUVEC-2_1_G33,HUVEC,HUVEC-2,1,G33,4,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/G33_s4,Cytokine-GF,0
HUVEC-2_1_J25_1,HUVEC-2_1_J25,HUVEC,HUVEC-2,1,J25,1,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/J25_s1,Cytokine-GF,0
HUVEC-2_1_J25_2,HUVEC-2_1_J25,HUVEC,HUVEC-2,1,J25,2,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/J25_s2,Cytokine-GF,0
HUVEC-2_1_J25_3,HUVEC-2_1_J25,HUVEC,HUVEC-2,1,J25,3,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/J25_s3,Cytokine-GF,0
HUVEC-2_1_J25_4,HUVEC-2_1_J25,HUVEC,HUVEC-2,1,J25,4,BMP-10,0.1,Growth factor,HUVEC-2/Plate1/J25_s4,Cytokine-GF,0
HUVEC-2_2_K31_1,HUVEC-2_2_K31,HUVEC,HUVEC-2,2,K31,1,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/K31_s1,Cytokine-GF,0
HUVEC-2_2_K31_2,HUVEC-2_2_K31,HUVEC,HUVEC-2,2,K31,2,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/K31_s2,Cytokine-GF,0
HUVEC-2_2_K31_3,HUVEC-2_2_K31,HUVEC,HUVEC-2,2,K31,3,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/K31_s3,Cytokine-GF,0
HUVEC-2_2_K31_4,HUVEC-2_2_K31,HUVEC,HUVEC-2,2,K31,4,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/K31_s4,Cytokine-GF,0
HUVEC-2_2_L14_1,HUVEC-2_2_L14,HUVEC,HUVEC-2,2,L14,1,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/L14_s1,Cytokine-GF,0
HUVEC-2_2_L14_2,HUVEC-2_2_L14,HUVEC,HUVEC-2,2,L14,2,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/L14_s2,Cytokine-GF,0
HUVEC-2_2_L14_3,HUVEC-2_2_L14,HUVEC,HUVEC-2,2,L14,3,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/L14_s3,Cytokine-GF,0
HUVEC-2_2_L14_4,HUVEC-2_2_L14,HUVEC,HUVEC-2,2,L14,4,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/L14_s4,Cytokine-GF,0
HUVEC-2_2_M43_1,HUVEC-2_2_M43,HUVEC,HUVEC-2,2,M43,1,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/M43_s1,Cytokine-GF,0
HUVEC-2_2_M43_2,HUVEC-2_2_M43,HUVEC,HUVEC-2,2,M43,2,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/M43_s2,Cytokine-GF,0
HUVEC-2_2_M43_3,HUVEC-2_2_M43,HUVEC,HUVEC-2,2,M43,3,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/M43_s3,Cytokine-GF,0
HUVEC-2_2_M43_4,HUVEC-2_2_M43,HUVEC,HUVEC-2,2,M43,4,BMP-10,0.1,Growth factor,HUVEC-2/Plate2/M43_s4,Cytokine-GF,0
HUVEC-1_5_C13_1,HUVEC-1_5_C13,HUVEC,HUVEC-1,5,C13,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/C13_s1,Cytokine-GF,0
HUVEC-1_5_C13_2,HUVEC-1_5_C13,HUVEC,HUVEC-1,5,C13,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/C13_s2,Cytokine-GF,0
HUVEC-1_5_C13_3,HUVEC-1_5_C13,HUVEC,HUVEC-1,5,C13,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/C13_s3,Cytokine-GF,0
HUVEC-1_5_C13_4,HUVEC-1_5_C13,HUVEC,HUVEC-1,5,C13,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/C13_s4,Cytokine-GF,0
HUVEC-1_5_J47_1,HUVEC-1_5_J47,HUVEC,HUVEC-1,5,J47,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/J47_s1,Cytokine-GF,0
HUVEC-1_5_J47_2,HUVEC-1_5_J47,HUVEC,HUVEC-1,5,J47,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/J47_s2,Cytokine-GF,0
HUVEC-1_5_J47_3,HUVEC-1_5_J47,HUVEC,HUVEC-1,5,J47,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/J47_s3,Cytokine-GF,0
HUVEC-1_5_J47_4,HUVEC-1_5_J47,HUVEC,HUVEC-1,5,J47,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/J47_s4,Cytokine-GF,0
HUVEC-1_5_R28_1,HUVEC-1_5_R28,HUVEC,HUVEC-1,5,R28,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R28_s1,Cytokine-GF,0
HUVEC-1_5_R28_2,HUVEC-1_5_R28,HUVEC,HUVEC-1,5,R28,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R28_s2,Cytokine-GF,0
HUVEC-1_5_R28_3,HUVEC-1_5_R28,HUVEC,HUVEC-1,5,R28,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R28_s3,Cytokine-GF,0
HUVEC-1_5_R28_4,HUVEC-1_5_R28,HUVEC,HUVEC-1,5,R28,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R28_s4,Cytokine-GF,0
HUVEC-1_6_B11_1,HUVEC-1_6_B11,HUVEC,HUVEC-1,6,B11,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/B11_s1,Cytokine-GF,0
HUVEC-1_6_B11_2,HUVEC-1_6_B11,HUVEC,HUVEC-1,6,B11,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/B11_s2,Cytokine-GF,0
HUVEC-1_6_B11_3,HUVEC-1_6_B11,HUVEC,HUVEC-1,6,B11,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/B11_s3,Cytokine-GF,0
HUVEC-1_6_B11_4,HUVEC-1_6_B11,HUVEC,HUVEC-1,6,B11,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/B11_s4,Cytokine-GF,0
HUVEC-1_6_E19_1,HUVEC-1_6_E19,HUVEC,HUVEC-1,6,E19,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/E19_s1,Cytokine-GF,0
HUVEC-1_6_E19_2,HUVEC-1_6_E19,HUVEC,HUVEC-1,6,E19,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/E19_s2,Cytokine-GF,0
HUVEC-1_6_E19_3,HUVEC-1_6_E19,HUVEC,HUVEC-1,6,E19,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/E19_s3,Cytokine-GF,0
HUVEC-1_6_E19_4,HUVEC-1_6_E19,HUVEC,HUVEC-1,6,E19,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/E19_s4,Cytokine-GF,0
HUVEC-1_6_O27_1,HUVEC-1_6_O27,HUVEC,HUVEC-1,6,O27,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/O27_s1,Cytokine-GF,0
HUVEC-1_6_O27_2,HUVEC-1_6_O27,HUVEC,HUVEC-1,6,O27,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/O27_s2,Cytokine-GF,0
HUVEC-1_6_O27_3,HUVEC-1_6_O27,HUVEC,HUVEC-1,6,O27,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/O27_s3,Cytokine-GF,0
HUVEC-1_6_O27_4,HUVEC-1_6_O27,HUVEC,HUVEC-1,6,O27,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-1/Plate6/O27_s4,Cytokine-GF,0
HUVEC-2_5_AE10_1,HUVEC-2_5_AE10,HUVEC,HUVEC-2,5,AE10,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AE10_s1,Cytokine-GF,0
HUVEC-2_5_AE10_2,HUVEC-2_5_AE10,HUVEC,HUVEC-2,5,AE10,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AE10_s2,Cytokine-GF,0
HUVEC-2_5_AE10_3,HUVEC-2_5_AE10,HUVEC,HUVEC-2,5,AE10,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AE10_s3,Cytokine-GF,0
HUVEC-2_5_AE10_4,HUVEC-2_5_AE10,HUVEC,HUVEC-2,5,AE10,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AE10_s4,Cytokine-GF,0
HUVEC-2_5_C37_1,HUVEC-2_5_C37,HUVEC,HUVEC-2,5,C37,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/C37_s1,Cytokine-GF,0
HUVEC-2_5_C37_2,HUVEC-2_5_C37,HUVEC,HUVEC-2,5,C37,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/C37_s2,Cytokine-GF,0
HUVEC-2_5_C37_3,HUVEC-2_5_C37,HUVEC,HUVEC-2,5,C37,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/C37_s3,Cytokine-GF,0
HUVEC-2_5_C37_4,HUVEC-2_5_C37,HUVEC,HUVEC-2,5,C37,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/C37_s4,Cytokine-GF,0
HUVEC-2_5_Y41_1,HUVEC-2_5_Y41,HUVEC,HUVEC-2,5,Y41,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/Y41_s1,Cytokine-GF,0
HUVEC-2_5_Y41_2,HUVEC-2_5_Y41,HUVEC,HUVEC-2,5,Y41,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/Y41_s2,Cytokine-GF,0
HUVEC-2_5_Y41_3,HUVEC-2_5_Y41,HUVEC,HUVEC-2,5,Y41,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/Y41_s3,Cytokine-GF,0
HUVEC-2_5_Y41_4,HUVEC-2_5_Y41,HUVEC,HUVEC-2,5,Y41,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate5/Y41_s4,Cytokine-GF,0
HUVEC-2_6_AC11_1,HUVEC-2_6_AC11,HUVEC,HUVEC-2,6,AC11,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AC11_s1,Cytokine-GF,0
HUVEC-2_6_AC11_2,HUVEC-2_6_AC11,HUVEC,HUVEC-2,6,AC11,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AC11_s2,Cytokine-GF,0
HUVEC-2_6_AC11_3,HUVEC-2_6_AC11,HUVEC,HUVEC-2,6,AC11,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AC11_s3,Cytokine-GF,0
HUVEC-2_6_AC11_4,HUVEC-2_6_AC11,HUVEC,HUVEC-2,6,AC11,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AC11_s4,Cytokine-GF,0
HUVEC-2_6_H25_1,HUVEC-2_6_H25,HUVEC,HUVEC-2,6,H25,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/H25_s1,Cytokine-GF,0
HUVEC-2_6_H25_2,HUVEC-2_6_H25,HUVEC,HUVEC-2,6,H25,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/H25_s2,Cytokine-GF,0
HUVEC-2_6_H25_3,HUVEC-2_6_H25,HUVEC,HUVEC-2,6,H25,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/H25_s3,Cytokine-GF,0
HUVEC-2_6_H25_4,HUVEC-2_6_H25,HUVEC,HUVEC-2,6,H25,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/H25_s4,Cytokine-GF,0
HUVEC-2_6_R26_1,HUVEC-2_6_R26,HUVEC,HUVEC-2,6,R26,1,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/R26_s1,Cytokine-GF,0
HUVEC-2_6_R26_2,HUVEC-2_6_R26,HUVEC,HUVEC-2,6,R26,2,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/R26_s2,Cytokine-GF,0
HUVEC-2_6_R26_3,HUVEC-2_6_R26,HUVEC,HUVEC-2,6,R26,3,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/R26_s3,Cytokine-GF,0
HUVEC-2_6_R26_4,HUVEC-2_6_R26,HUVEC,HUVEC-2,6,R26,4,BMP-6,0.0009999999999999,Growth factor,HUVEC-2/Plate6/R26_s4,Cytokine-GF,0
HUVEC-1_3_J41_1,HUVEC-1_3_J41,HUVEC,HUVEC-1,3,J41,1,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/J41_s1,Cytokine-GF,0
HUVEC-1_3_J41_2,HUVEC-1_3_J41,HUVEC,HUVEC-1,3,J41,2,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/J41_s2,Cytokine-GF,0
HUVEC-1_3_J41_3,HUVEC-1_3_J41,HUVEC,HUVEC-1,3,J41,3,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/J41_s3,Cytokine-GF,0
HUVEC-1_3_J41_4,HUVEC-1_3_J41,HUVEC,HUVEC-1,3,J41,4,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/J41_s4,Cytokine-GF,0
HUVEC-1_3_M25_1,HUVEC-1_3_M25,HUVEC,HUVEC-1,3,M25,1,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/M25_s1,Cytokine-GF,0
HUVEC-1_3_M25_2,HUVEC-1_3_M25,HUVEC,HUVEC-1,3,M25,2,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/M25_s2,Cytokine-GF,0
HUVEC-1_3_M25_3,HUVEC-1_3_M25,HUVEC,HUVEC-1,3,M25,3,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/M25_s3,Cytokine-GF,0
HUVEC-1_3_M25_4,HUVEC-1_3_M25,HUVEC,HUVEC-1,3,M25,4,BMP-6,0.01,Growth factor,HUVEC-1/Plate3/M25_s4,Cytokine-GF,0
